Invoice ID,Customer ID,Product line,Unit price,Quantity,Tax 5%,Total,cogs,gross margin percentage,gross income,Rating
430-60-3493,2290,Wheat,94.88,7,33.208,697.368,664.16,4.761904762,33.208,4.2
139-20-0155,2291,Wheat,40.3,10,20.15,423.15,403,4.761904762,20.15,7
558-80-4082,2292,Wheat,27.85,7,9.7475,204.6975,194.95,4.761904762,9.7475,6
278-97-7759,2293,Wheat,62.48,1,3.124,65.604,62.48,4.761904762,3.124,4.7
316-68-6352,2294,Wheat,36.36,2,3.636,76.356,72.72,4.761904762,3.636,7.1
585-03-5943,2295,Wheat,18.11,10,9.055,190.155,181.1,4.761904762,9.055,5.9
211-05-0490,2296,Wheat,51.92,5,12.98,272.58,259.6,4.761904762,12.98,7.5
727-75-6477,2297,Wheat,28.84,4,5.768,121.128,115.36,4.761904762,5.768,6.4
744-02-5987,2298,Wheat,78.38,6,23.514,493.794,470.28,4.761904762,23.514,5.8
307-83-9164,2299,Wheat,60.01,4,12.002,252.042,240.04,4.761904762,12.002,4.5
779-06-0012,2300,Wheat,88.61,1,4.4305,93.0405,88.61,4.761904762,4.4305,7.7
446-47-6729,2301,Wheat,99.82,2,9.982,209.622,199.64,4.761904762,9.982,6.7
573-10-3877,2302,Wheat,39.01,1,1.9505,40.9605,39.01,4.761904762,1.9505,4.7
735-06-4124,2303,Wheat,48.61,1,2.4305,51.0405,48.61,4.761904762,2.4305,4.4
439-54-7422,2304,Wheat,51.19,4,10.238,214.998,204.76,4.761904762,10.238,4.7
396-90-2219,2305,Onions,14.96,8,5.984,125.664,119.68,4.761904762,5.984,8.6
411-77-0180,2306,Onions,72.2,7,25.27,530.67,505.4,4.761904762,25.27,4.3
286-01-5402,2307,Onions,40.23,7,14.0805,295.6905,281.61,4.761904762,14.0805,9.6
803-17-8013,2308,Onions,88.79,8,35.516,745.836,710.32,4.761904762,35.516,4.1
512-98-1403,2309,Onions,26.48,3,3.972,83.412,79.44,4.761904762,3.972,4.7
848-42-2560,2310,Onions,81.91,2,8.191,172.011,163.82,4.761904762,8.191,7.8
532-59-7201,2311,Onions,79.93,6,23.979,503.559,479.58,4.761904762,23.979,5.5
181-94-6432,2312,Onions,69.33,2,6.933,145.593,138.66,4.761904762,6.933,9.7
870-76-1733,2313,Onions,14.23,5,3.5575,74.7075,71.15,4.761904762,3.5575,4.4
423-64-4619,2314,Onions,15.55,9,6.9975,146.9475,139.95,4.761904762,6.9975,5
227-07-4446,2315,Onions,78.13,10,39.065,820.365,781.3,4.761904762,39.065,4.4
174-36-3675,2316,Onions,99.37,2,9.937,208.677,198.74,4.761904762,9.937,5.2
428-83-5800,2317,Onions,21.08,3,3.162,66.402,63.24,4.761904762,3.162,7.3
603-07-0961,2318,Onions,74.79,5,18.6975,392.6475,373.95,4.761904762,18.6975,4.9
704-20-4138,2319,Onions,29.67,7,10.3845,218.0745,207.69,4.761904762,10.3845,8.1
787-15-1757,2320,Onions,44.07,4,8.814,185.094,176.28,4.761904762,8.814,8.4
649-11-3678,2321,Onions,22.93,9,10.3185,216.6885,206.37,4.761904762,10.3185,5.5
622-20-1945,2322,Onions,39.42,1,1.971,41.391,39.42,4.761904762,1.971,8.4
372-94-8041,2323,Onions,15.26,6,4.578,96.138,91.56,4.761904762,4.578,9.8
563-91-7120,2324,Onions,61.77,5,15.4425,324.2925,308.85,4.761904762,15.4425,6.7
746-54-5508,2325,Onions,21.52,6,6.456,135.576,129.12,4.761904762,6.456,9.4
276-54-0879,2326,Onions,97.74,4,19.548,410.508,390.96,4.761904762,19.548,6.4
815-11-1168,2327,Onions,99.78,5,24.945,523.845,498.9,4.761904762,24.945,5.4
719-76-3868,2328,Onions,94.26,4,18.852,395.892,377.04,4.761904762,18.852,8.6
730-61-8757,2329,Onions,51.13,4,10.226,214.746,204.52,4.761904762,10.226,4
340-66-0321,2330,Onions,36.36,4,7.272,152.712,145.44,4.761904762,7.272,7.6
868-81-1752,2331,Onions,22.02,9,9.909,208.089,198.18,4.761904762,9.909,6.8
634-97-8956,2332,Onions,32.9,3,4.935,103.635,98.7,4.761904762,4.935,9.1
566-71-1091,2333,Onions,77.02,5,19.255,404.355,385.1,4.761904762,19.255,5.5
442-48-3607,2334,Onions,23.48,2,2.348,49.308,46.96,4.761904762,2.348,7.9
835-16-0096,2335,Onions,14.7,5,3.675,77.175,73.5,4.761904762,3.675,8.5
527-09-6272,2336,Onions,28.45,5,7.1125,149.3625,142.25,4.761904762,7.1125,9.1
898-04-2717,2337,Onions,76.4,9,34.38,721.98,687.6,4.761904762,34.38,7.5
692-27-8933,2338,Onions,57.95,6,17.385,365.085,347.7,4.761904762,17.385,5.2
633-09-3463,2339,Onions,47.65,3,7.1475,150.0975,142.95,4.761904762,7.1475,9.5
374-17-3652,2340,Onions,42.82,9,19.269,404.649,385.38,4.761904762,19.269,8.9
378-07-7001,2341,Onions,48.09,3,7.2135,151.4835,144.27,4.761904762,7.2135,7.8
433-75-6987,2342,Onions,55.97,7,19.5895,411.3795,391.79,4.761904762,19.5895,8.9
873-95-4984,2343,Onions,76.9,7,26.915,565.215,538.3,4.761904762,26.915,7.7
416-13-5917,2344,Onions,97.03,5,24.2575,509.4075,485.15,4.761904762,24.2575,9.3
150-89-8043,2345,Onions,44.65,3,6.6975,140.6475,133.95,4.761904762,6.6975,6.2
135-84-8019,2346,Onions,77.93,9,35.0685,736.4385,701.37,4.761904762,35.0685,7.6
441-94-7118,2347,Onions,71.95,1,3.5975,75.5475,71.95,4.761904762,3.5975,7.3
725-96-3778,2348,Onions,89.25,8,35.7,749.7,714,4.761904762,35.7,4.7
531-80-1784,2349,Onions,26.02,7,9.107,191.247,182.14,4.761904762,9.107,5.1
400-45-1220,2350,Onions,13.5,10,6.75,141.75,135,4.761904762,6.75,4.8
860-79-0874,2351,Onions,99.3,10,49.65,1042.65,993,4.761904762,49.65,6.6
834-61-8124,2352,Onions,51.69,7,18.0915,379.9215,361.83,4.761904762,18.0915,5.5
115-99-4379,2353,Onions,54.73,7,19.1555,402.2655,383.11,4.761904762,19.1555,8.5
565-67-6697,2354,Onions,27,9,12.15,255.15,243,4.761904762,12.15,4.8
320-49-6392,2355,Onions,30.24,1,1.512,31.752,30.24,4.761904762,1.512,8.4
889-04-9723,2356,Onions,89.14,4,17.828,374.388,356.56,4.761904762,17.828,7.8
632-90-0281,2357,Onions,37.55,10,18.775,394.275,375.5,4.761904762,18.775,9.3
554-42-2417,2358,Onions,95.44,10,47.72,1002.12,954.4,4.761904762,47.72,5.2
453-63-6187,2359,Onions,27.5,3,4.125,86.625,82.5,4.761904762,4.125,6.5
578-80-7669,2360,Onions,74.97,1,3.7485,78.7185,74.97,4.761904762,3.7485,5.6
612-36-5536,2361,Onions,80.96,8,32.384,680.064,647.68,4.761904762,32.384,7.4
605-72-4132,2362,Onions,94.47,8,37.788,793.548,755.76,4.761904762,37.788,9.1
471-41-2823,2363,Onions,99.79,2,9.979,209.559,199.58,4.761904762,9.979,8
462-67-9126,2364,Onions,73.22,6,21.966,461.286,439.32,4.761904762,21.966,7.2
272-27-9238,2365,Onions,41.24,4,8.248,173.208,164.96,4.761904762,8.248,7.1
834-25-9262,2366,Onions,81.68,4,16.336,343.056,326.72,4.761904762,16.336,9.1
122-61-9553,2367,Onions,51.32,9,23.094,484.974,461.88,4.761904762,23.094,5.6
468-88-0009,2368,Onions,65.94,4,13.188,276.948,263.76,4.761904762,13.188,6
613-59-9758,2369,Onions,14.36,10,7.18,150.78,143.6,4.761904762,7.18,5.4
254-31-0042,2370,Onions,21.5,9,9.675,203.175,193.5,4.761904762,9.675,7.8
201-86-2184,2371,Onions,26.26,7,9.191,193.011,183.82,4.761904762,9.191,9.9
261-12-8671,2372,Onions,60.96,2,6.096,128.016,121.92,4.761904762,6.096,4.9
730-70-9830,2373,Onions,70.11,6,21.033,441.693,420.66,4.761904762,21.033,5.2
382-25-8917,2374,Onions,42.08,6,12.624,265.104,252.48,4.761904762,12.624,8.9
422-29-8786,2375,Onions,67.09,5,16.7725,352.2225,335.45,4.761904762,16.7725,9.1
667-23-5919,2376,Onions,96.7,5,24.175,507.675,483.5,4.761904762,24.175,7
843-01-4703,2377,Onions,35.38,9,15.921,334.341,318.42,4.761904762,15.921,9.6
743-88-1662,2378,Onions,95.49,7,33.4215,701.8515,668.43,4.761904762,33.4215,8.7
595-86-2894,2379,Onions,96.98,4,19.396,407.316,387.92,4.761904762,19.396,9.4
182-69-8360,2380,Onions,23.65,4,4.73,99.33,94.6,4.761904762,4.73,4
289-15-7034,2381,Onions,82.33,4,16.466,345.786,329.32,4.761904762,16.466,7.5
462-78-5240,2382,Onions,26.61,2,2.661,55.881,53.22,4.761904762,2.661,4.2
868-52-7573,2383,Onions,99.69,5,24.9225,523.3725,498.45,4.761904762,24.9225,9.9
153-58-4872,2384,Onions,74.89,4,14.978,314.538,299.56,4.761904762,14.978,4.2
662-72-2873,2385,Onions,40.94,5,10.235,214.935,204.7,4.761904762,10.235,9.9
525-88-7307,2386,Onions,75.82,1,3.791,79.611,75.82,4.761904762,3.791,5.8
689-16-9784,2387,Onions,46.77,6,14.031,294.651,280.62,4.761904762,14.031,6
725-56-0833,2388,Onions,32.32,10,16.16,339.36,323.2,4.761904762,16.16,10
394-41-0748,2389,Onions,54.07,9,24.3315,510.9615,486.63,4.761904762,24.3315,9.5
596-42-3999,2390,Onions,18.22,7,6.377,133.917,127.54,4.761904762,6.377,6.6
541-89-9860,2391,Onions,80.48,3,12.072,253.512,241.44,4.761904762,12.072,8.1
173-82-9529,2392,Onions,37.95,10,18.975,398.475,379.5,4.761904762,18.975,9.7
563-36-9814,2393,Onions,76.82,1,3.841,80.661,76.82,4.761904762,3.841,7.2
308-47-4913,2394,Onions,52.26,10,26.13,548.73,522.6,4.761904762,26.13,6.2
885-17-6250,2395,Onions,79.74,1,3.987,83.727,79.74,4.761904762,3.987,7.3
726-27-2396,2396,Onions,77.5,5,19.375,406.875,387.5,4.761904762,19.375,4.3
316-01-3952,2397,Onions,54.27,5,13.5675,284.9175,271.35,4.761904762,13.5675,4.6
760-54-1821,2398,Onions,13.59,9,6.1155,128.4255,122.31,4.761904762,6.1155,5.8
793-10-3222,2399,Onions,41.06,6,12.318,258.678,246.36,4.761904762,12.318,8.3
346-12-3257,2400,Onions,19.24,9,8.658,181.818,173.16,4.761904762,8.658,8
110-05-6330,2401,Onions,39.43,6,11.829,248.409,236.58,4.761904762,11.829,9.4
651-61-0874,2402,Onions,46.22,4,9.244,194.124,184.88,4.761904762,9.244,6.2
236-86-3015,2403,Onions,13.98,1,0.699,14.679,13.98,4.761904762,0.699,9.8
831-64-0259,2404,Onions,39.75,5,9.9375,208.6875,198.75,4.761904762,9.9375,9.6
587-03-7455,2405,Onions,97.79,7,34.2265,718.7565,684.53,4.761904762,34.2265,4.9
882-40-4577,2406,Onions,67.26,4,13.452,282.492,269.04,4.761904762,13.452,8
732-67-5346,2407,Onions,13.79,5,3.4475,72.3975,68.95,4.761904762,3.4475,7.8
725-32-9708,2408,Onions,68.71,4,13.742,288.582,274.84,4.761904762,13.742,4.1
256-08-8343,2409,Onions,56.53,4,11.306,237.426,226.12,4.761904762,11.306,5.5
372-26-1506,2410,Onions,23.82,5,5.955,125.055,119.1,4.761904762,5.955,5.4
244-08-0162,2411,Onions,34.21,10,17.105,359.205,342.1,4.761904762,17.105,5.1
569-71-4390,2412,Onions,21.87,2,2.187,45.927,43.74,4.761904762,2.187,6.9
132-23-6451,2413,Onions,20.97,5,5.2425,110.0925,104.85,4.761904762,5.2425,7.8
696-90-2548,2414,Onions,25.84,3,3.876,81.396,77.52,4.761904762,3.876,6.6
472-15-9636,2415,Onions,50.93,8,20.372,427.812,407.44,4.761904762,20.372,9.2
268-03-6164,2416,Onions,96.11,1,4.8055,100.9155,96.11,4.761904762,4.8055,7.8
750-57-9686,2417,Onions,45.38,4,9.076,190.596,181.52,4.761904762,9.076,8.7
186-09-3669,2418,Onions,81.51,1,4.0755,85.5855,81.51,4.761904762,4.0755,9.2
848-07-1692,2419,Onions,57.22,2,5.722,120.162,114.44,4.761904762,5.722,8.3
745-71-3520,2420,Onions,25.22,7,8.827,185.367,176.54,4.761904762,8.827,8.2
266-76-6436,2421,Onions,38.6,3,5.79,121.59,115.8,4.761904762,5.79,7.5
740-22-2500,2422,Onions,84.05,3,12.6075,264.7575,252.15,4.761904762,12.6075,9.8
271-88-8734,2423,Onions,97.21,10,48.605,1020.705,972.1,4.761904762,48.605,8.7
301-81-8610,2424,Onions,25.42,8,10.168,213.528,203.36,4.761904762,10.168,6.7
489-64-4354,2425,Onions,16.28,1,0.814,17.094,16.28,4.761904762,0.814,5
198-84-7132,2426,Onions,40.61,9,18.2745,383.7645,365.49,4.761904762,18.2745,7
269-10-8440,2427,Onions,53.17,7,18.6095,390.7995,372.19,4.761904762,18.6095,8.9
650-98-6268,2428,Onions,20.87,3,3.1305,65.7405,62.61,4.761904762,3.1305,8
741-73-3559,2429,Onions,67.27,5,16.8175,353.1675,336.35,4.761904762,16.8175,6.9
325-77-6186,2430,Onions,90.65,10,45.325,951.825,906.5,4.761904762,45.325,7.3
286-75-7818,2431,Onions,69.08,2,6.908,145.068,138.16,4.761904762,6.908,6.9
574-57-9721,2432,Onions,43.27,2,4.327,90.867,86.54,4.761904762,4.327,5.7
459-50-7686,2433,Onions,23.46,6,7.038,147.798,140.76,4.761904762,7.038,6.4
616-87-0016,2434,Onions,95.54,7,33.439,702.219,668.78,4.761904762,33.439,9.6
837-55-7229,2435,Onions,47.44,1,2.372,49.812,47.44,4.761904762,2.372,6.8
751-69-0068,2436,Onions,99.24,9,44.658,937.818,893.16,4.761904762,44.658,9
257-73-1380,2437,Onions,82.93,4,16.586,348.306,331.72,4.761904762,16.586,9.6
345-08-4992,2438,Onions,33.99,6,10.197,214.137,203.94,4.761904762,10.197,7.7
549-96-4200,2439,Onions,17.04,4,3.408,71.568,68.16,4.761904762,3.408,7
810-60-6344,2440,Onions,40.86,8,16.344,343.224,326.88,4.761904762,16.344,6.5
450-28-2866,2441,Carrots,17.44,5,4.36,91.56,87.2,4.761904762,4.36,8.1
394-30-3170,2442,Carrots,88.43,8,35.372,742.812,707.44,4.761904762,35.372,4.3
138-17-5109,2443,Carrots,89.21,9,40.1445,843.0345,802.89,4.761904762,40.1445,6.5
192-98-7397,2444,Carrots,12.78,1,0.639,13.419,12.78,4.761904762,0.639,9.5
301-11-9629,2445,Carrots,19.1,7,6.685,140.385,133.7,4.761904762,6.685,9.7
390-80-5128,2446,Carrots,19.15,1,0.9575,20.1075,19.15,4.761904762,0.9575,9.5
235-46-8343,2447,Carrots,27.66,10,13.83,290.43,276.6,4.761904762,13.83,8.9
453-12-7053,2448,Carrots,45.74,3,6.861,144.081,137.22,4.761904762,6.861,6.5
296-11-7041,2449,Carrots,27.07,1,1.3535,28.4235,27.07,4.761904762,1.3535,5.3
449-27-2918,2450,Carrots,39.12,1,1.956,41.076,39.12,4.761904762,1.956,9.6
891-01-7034,2451,Carrots,74.71,6,22.413,470.673,448.26,4.761904762,22.413,6.7
744-09-5786,2452,Carrots,22.01,6,6.603,138.663,132.06,4.761904762,6.603,7.6
727-17-0390,2453,Carrots,63.61,5,15.9025,333.9525,318.05,4.761904762,15.9025,4.8
568-88-3448,2454,Carrots,25,1,1.25,26.25,25,4.761904762,1.25,5.5
187-83-5490,2455,Carrots,20.77,4,4.154,87.234,83.08,4.761904762,4.154,4.7
767-54-1907,2456,Carrots,29.56,5,7.39,155.19,147.8,4.761904762,7.39,6.9
710-46-4433,2457,Carrots,77.4,9,34.83,731.43,696.6,4.761904762,34.83,4.5
533-33-5337,2458,Carrots,79.39,10,39.695,833.595,793.9,4.761904762,39.695,6.2
325-90-8763,2459,Carrots,46.57,10,23.285,488.985,465.7,4.761904762,23.285,7.6
729-46-7422,2460,Carrots,35.89,1,1.7945,37.6845,35.89,4.761904762,1.7945,7.9
639-76-1242,2461,Carrots,40.52,5,10.13,212.73,202.6,4.761904762,10.13,4.5
234-03-4040,2462,Carrots,73.05,10,36.525,767.025,730.5,4.761904762,36.525,8.7
326-71-2155,2463,Carrots,73.95,4,14.79,310.59,295.8,4.761904762,14.79,6.1
320-32-8842,2464,Carrots,22.62,1,1.131,23.751,22.62,4.761904762,1.131,6.4
470-32-9057,2465,Carrots,51.34,5,12.835,269.535,256.7,4.761904762,12.835,9.1
878-30-2331,2466,Carrots,54.55,10,27.275,572.775,545.5,4.761904762,27.275,7.1
440-59-5691,2467,Carrots,37.15,7,13.0025,273.0525,260.05,4.761904762,13.0025,7.7
554-53-3790,2468,Carrots,37.02,6,11.106,233.226,222.12,4.761904762,11.106,4.5
746-19-0921,2469,Carrots,21.58,1,1.079,22.659,21.58,4.761904762,1.079,7.2
233-34-0817,2470,Carrots,98.84,1,4.942,103.782,98.84,4.761904762,4.942,8.4
767-05-1286,2471,Carrots,83.77,6,25.131,527.751,502.62,4.761904762,25.131,5.4
340-21-9136,2472,Carrots,40.05,4,8.01,168.21,160.2,4.761904762,8.01,9.7
405-31-3305,2473,Carrots,43.13,10,21.565,452.865,431.3,4.761904762,21.565,5.5
731-59-7531,2474,Carrots,72.57,8,29.028,609.588,580.56,4.761904762,29.028,4.6
676-39-6028,2475,Carrots,64.44,5,16.11,338.31,322.2,4.761904762,16.11,6.6
502-05-1910,2476,Carrots,65.18,3,9.777,205.317,195.54,4.761904762,9.777,6.3
485-30-8700,2477,Carrots,33.26,5,8.315,174.615,166.3,4.761904762,8.315,4.2
598-47-9715,2478,Carrots,84.07,4,16.814,353.094,336.28,4.761904762,16.814,4.4
701-69-8742,2479,Carrots,34.37,10,17.185,360.885,343.7,4.761904762,17.185,6.7
575-67-1508,2480,Carrots,38.6,1,1.93,40.53,38.6,4.761904762,1.93,6.7
541-08-3113,2481,Carrots,65.97,8,26.388,554.148,527.76,4.761904762,26.388,8.4
246-11-3901,2482,Carrots,32.8,10,16.4,344.4,328,4.761904762,16.4,6.2
674-15-9296,2483,Carrots,37.14,5,9.285,194.985,185.7,4.761904762,9.285,5
305-18-3552,2484,Carrots,60.38,10,30.19,633.99,603.8,4.761904762,30.19,6
493-65-6248,2485,Carrots,36.98,10,18.49,388.29,369.8,4.761904762,18.49,7
438-01-4015,2486,Carrots,49.49,4,9.898,207.858,197.96,4.761904762,9.898,6.6
709-58-4068,2487,Carrots,41.09,10,20.545,431.445,410.9,4.761904762,20.545,7.3
795-49-7276,2488,Carrots,37.15,4,7.43,156.03,148.6,4.761904762,7.43,8.3
556-72-8512,2489,Carrots,22.96,1,1.148,24.108,22.96,4.761904762,1.148,4.3
627-95-3243,2490,Carrots,77.68,9,34.956,734.076,699.12,4.761904762,34.956,9.8
686-41-0932,2491,Carrots,34.7,2,3.47,72.87,69.4,4.761904762,3.47,8.2
510-09-5628,2492,Carrots,19.66,10,9.83,206.43,196.6,4.761904762,9.83,7.2
608-04-3797,2493,Carrots,25.32,8,10.128,212.688,202.56,4.761904762,10.128,8.7
148-82-2527,2494,Carrots,12.12,10,6.06,127.26,121.2,4.761904762,6.06,8.4
437-53-3084,2495,Carrots,99.89,2,9.989,209.769,199.78,4.761904762,9.989,7.1
632-32-4574,2496,Carrots,75.92,8,30.368,637.728,607.36,4.761904762,30.368,5.5
556-97-7101,2497,Carrots,63.22,2,6.322,132.762,126.44,4.761904762,6.322,8.5
862-59-8517,2498,Carrots,90.24,6,27.072,568.512,541.44,4.761904762,27.072,6.2
401-18-8016,2499,Carrots,98.13,1,4.9065,103.0365,98.13,4.761904762,4.9065,8.9
420-18-8989,2500,Carrots,51.52,8,20.608,432.768,412.16,4.761904762,20.608,9.6
277-63-2961,2501,Carrots,73.97,1,3.6985,77.6685,73.97,4.761904762,3.6985,5.4
573-98-8548,2502,Carrots,31.9,1,1.595,33.495,31.9,4.761904762,1.595,9.1
620-02-2046,2503,Carrots,69.4,2,6.94,145.74,138.8,4.761904762,6.94,9
282-35-2475,2504,Carrots,93.31,2,9.331,195.951,186.62,4.761904762,9.331,6.3
511-54-3087,2505,Carrots,88.45,1,4.4225,92.8725,88.45,4.761904762,4.4225,9.5
726-29-6793,2506,Carrots,24.18,8,9.672,203.112,193.44,4.761904762,9.672,9.8
387-49-4215,2507,Carrots,48.5,3,7.275,152.775,145.5,4.761904762,7.275,6.7
862-17-9201,2508,Carrots,84.05,6,25.215,529.515,504.3,4.761904762,25.215,7.7
291-21-5991,2509,Carrots,61.29,5,15.3225,321.7725,306.45,4.761904762,15.3225,7
602-80-9671,2510,Carrots,15.95,6,4.785,100.485,95.7,4.761904762,4.785,5.1
347-72-6115,2511,Carrots,90.74,7,31.759,666.939,635.18,4.761904762,31.759,6.2
209-61-0206,2512,Carrots,42.91,5,10.7275,225.2775,214.55,4.761904762,10.7275,6.1
595-27-4851,2513,Carrots,54.28,7,18.998,398.958,379.96,4.761904762,18.998,9.3
189-52-0236,2514,Carrots,99.55,7,34.8425,731.6925,696.85,4.761904762,34.8425,7.6
503-07-0930,2515,Carrots,58.39,7,20.4365,429.1665,408.73,4.761904762,20.4365,8.2
413-20-6708,2516,Carrots,51.47,1,2.5735,54.0435,51.47,4.761904762,2.5735,8.5
425-85-2085,2517,Carrots,54.86,5,13.715,288.015,274.3,4.761904762,13.715,9.8
521-18-7827,2518,Carrots,39.39,5,9.8475,206.7975,196.95,4.761904762,9.8475,8.7
220-28-1851,2519,Carrots,34.73,2,3.473,72.933,69.46,4.761904762,3.473,9.7
600-38-9738,2520,Carrots,71.92,5,17.98,377.58,359.6,4.761904762,17.98,4.3
734-91-1155,2521,Carrots,45.71,3,6.8565,143.9865,137.13,4.761904762,6.8565,7.7
451-28-5717,2522,Carrots,83.17,6,24.951,523.971,499.02,4.761904762,24.951,7.3
609-81-8548,2523,Carrots,37.44,6,11.232,235.872,224.64,4.761904762,11.232,5.9
133-14-7229,2524,Carrots,62.87,2,6.287,132.027,125.74,4.761904762,6.287,5
534-01-4457,2525,Carrots,81.71,6,24.513,514.773,490.26,4.761904762,24.513,8
719-89-8991,2526,Carrots,91.41,5,22.8525,479.9025,457.05,4.761904762,22.8525,7.1
286-62-6248,2527,Carrots,39.21,4,7.842,164.682,156.84,4.761904762,7.842,9
339-38-9982,2528,Carrots,59.86,2,5.986,125.706,119.72,4.761904762,5.986,6.7
827-44-5872,2529,Carrots,54.36,10,27.18,570.78,543.6,4.761904762,27.18,6.1
827-77-7633,2530,Carrots,98.09,9,44.1405,926.9505,882.81,4.761904762,44.1405,9.3
287-83-1405,2531,Carrots,25.43,6,7.629,160.209,152.58,4.761904762,7.629,7
435-13-4908,2532,Carrots,86.68,8,34.672,728.112,693.44,4.761904762,34.672,7.2
857-67-9057,2533,Carrots,22.95,10,11.475,240.975,229.5,4.761904762,11.475,8.2
236-27-1144,2534,Carrots,16.31,9,7.3395,154.1295,146.79,4.761904762,7.3395,8.4
892-05-6689,2535,Carrots,28.32,5,7.08,148.68,141.6,4.761904762,7.08,6.2
583-41-4548,2536,Carrots,16.67,7,5.8345,122.5245,116.69,4.761904762,5.8345,7.4
339-12-4827,2537,Carrots,73.96,1,3.698,77.658,73.96,4.761904762,3.698,5
643-38-7867,2538,Carrots,97.94,1,4.897,102.837,97.94,4.761904762,4.897,6.9
308-81-0538,2539,Carrots,73.05,4,14.61,306.81,292.2,4.761904762,14.61,4.9
358-88-9262,2540,Carrots,87.48,6,26.244,551.124,524.88,4.761904762,26.244,5.1
460-35-4390,2541,Carrots,30.68,3,4.602,96.642,92.04,4.761904762,4.602,9.1
343-87-0864,2542,Carrots,75.88,1,3.794,79.674,75.88,4.761904762,3.794,7.1
173-50-1108,2543,Carrots,20.18,4,4.036,84.756,80.72,4.761904762,4.036,5
243-47-2663,2544,Carrots,18.77,6,5.631,118.251,112.62,4.761904762,5.631,5.5
841-18-8232,2545,Carrots,71.2,1,3.56,74.76,71.2,4.761904762,3.56,9.2
701-23-5550,2546,Carrots,38.81,4,7.762,163.002,155.24,4.761904762,7.762,4.9
647-50-1224,2547,Carrots,29.42,10,14.71,308.91,294.2,4.761904762,14.71,8.9
541-48-8554,2548,Carrots,60.95,9,27.4275,575.9775,548.55,4.761904762,27.4275,6
539-21-7227,2549,Carrots,51.54,5,12.885,270.585,257.7,4.761904762,12.885,4.2
213-32-1216,2550,Carrots,66.06,6,19.818,416.178,396.36,4.761904762,19.818,7.3
747-58-7183,2551,Carrots,57.27,3,8.5905,180.4005,171.81,4.761904762,8.5905,6.5
582-52-8065,2552,Carrots,54.31,9,24.4395,513.2295,488.79,4.761904762,24.4395,8.9
210-57-1719,2553,Carrots,58.24,9,26.208,550.368,524.16,4.761904762,26.208,9.7
399-69-4630,2554,Carrots,22.21,6,6.663,139.923,133.26,4.761904762,6.663,8.6
134-75-2619,2555,Carrots,19.32,7,6.762,142.002,135.24,4.761904762,6.762,6.9
356-44-8813,2556,Carrots,37.48,3,5.622,118.062,112.44,4.761904762,5.622,7.7
198-66-9832,2557,Carrots,72.04,2,7.204,151.284,144.08,4.761904762,7.204,9.5
283-26-5248,2558,Carrots,98.52,10,49.26,1034.46,985.2,4.761904762,49.26,4.5
712-39-0363,2559,Carrots,41.66,6,12.498,262.458,249.96,4.761904762,12.498,5.6
218-59-9410,2560,Carrots,72.42,3,10.863,228.123,217.26,4.761904762,10.863,8.2
174-75-0888,2561,Carrots,21.58,9,9.711,203.931,194.22,4.761904762,9.711,7.3
866-99-7614,2562,Carrots,89.2,10,44.6,936.6,892,4.761904762,44.6,4.4
134-54-4720,2563,Carrots,42.42,8,16.968,356.328,339.36,4.761904762,16.968,5.7
760-90-2357,2564,Carrots,74.51,6,22.353,469.413,447.06,4.761904762,22.353,5
514-37-2845,2565,Carrots,99.25,2,9.925,208.425,198.5,4.761904762,9.925,9
698-98-5964,2566,Carrots,81.21,10,40.605,852.705,812.1,4.761904762,40.605,6.3
718-57-9773,2567,Spinach,49.33,10,24.665,517.965,493.3,4.761904762,24.665,9.4
651-88-7328,2568,Spinach,65.74,9,29.583,621.243,591.66,4.761904762,29.583,7.7
241-11-2261,2569,Spinach,79.86,7,27.951,586.971,559.02,4.761904762,27.951,5.5
408-26-9866,2570,Spinach,73.98,7,25.893,543.753,517.86,4.761904762,25.893,4.1
834-83-1826,2571,Spinach,82.04,5,20.51,430.71,410.2,4.761904762,20.51,7.6
343-61-3544,2572,Spinach,26.67,10,13.335,280.035,266.7,4.761904762,13.335,8.6
239-48-4278,2573,Spinach,10.13,7,3.5455,74.4555,70.91,4.761904762,3.5455,8.3
355-34-6244,2574,Spinach,72.39,2,7.239,152.019,144.78,4.761904762,7.239,8.1
550-84-8664,2575,Spinach,85.91,5,21.4775,451.0275,429.55,4.761904762,21.4775,8.6
339-96-8318,2576,Spinach,81.31,7,28.4585,597.6285,569.17,4.761904762,28.4585,6.3
458-61-0011,2577,Spinach,60.3,4,12.06,253.26,241.2,4.761904762,12.06,5.8
592-34-6155,2578,Spinach,31.77,4,6.354,133.434,127.08,4.761904762,6.354,6.2
797-88-0493,2579,Spinach,64.27,4,12.854,269.934,257.08,4.761904762,12.854,7.7
207-73-1363,2580,Spinach,69.51,2,6.951,145.971,139.02,4.761904762,6.951,8.1
390-31-6381,2581,Spinach,27.22,3,4.083,85.743,81.66,4.761904762,4.083,7.3
443-82-0585,2582,Spinach,77.68,4,15.536,326.256,310.72,4.761904762,15.536,8.4
339-18-7061,2583,Spinach,92.98,2,9.298,195.258,185.96,4.761904762,9.298,8
359-90-3665,2584,Spinach,18.08,4,3.616,75.936,72.32,4.761904762,3.616,9.5
375-72-3056,2585,Spinach,63.06,3,9.459,198.639,189.18,4.761904762,9.459,7
127-47-6963,2586,Spinach,51.71,4,10.342,217.182,206.84,4.761904762,10.342,9.8
